fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,retorno_log_diario,media_movil_7d,media_movil_30d,volatilidad_7d,volatilidad_30d
2017-07-12,2033.45,2122.52,1982.0,210093,2100.93,978639033,0.03049949482422627,187468.14285714287,205243.1,1.32126606594733,0.8512670534311947
2017-07-13,2104.31,2121.06,2053.72,206815,2068.15,733067261,-0.015725615975091926,213750.0,204056.33333333334,0.8623714955373082,0.8512568881074384
2017-07-14,2070.51,2074.48,1903.92,194762,1947.62,769602316,-0.06004637354209131,210011.0,203095.63333333333,0.03493537091597473,0.8512015931291578
2017-07-15,1944.82,1945.7,1735.77,174314,1743.14,866493416,-0.1109200297253258,202690.7142857143,201536.16666666666,0.04468613641274708,0.8514229358379445
2017-07-16,1737.14,1795.39,1607.25,16822,1682.2,1031093110,-2.3381707170452883,173542.7142857143,194597.83333333334,0.869957787540095,0.9517164654199323
2017-07-17,1684.64,1943.44,1684.64,194231,1942.31,1047467968,2.446360618825784,171545.57142857142,193164.26666666666,1.3825448216587206,1.0581679448425887
2017-07-18,1946.76,2067.02,1878.49,200821,2008.21,1309820774,0.033365791656569416,171122.57142857142,192276.13333333333,1.3826238090634413,1.058170548341724
2017-07-19,2011.85,2081.06,1958.6,197227,1972.27,1080159653,-0.018058614390618653,169284.57142857142,191103.1,1.382554855428384,1.0581620907771674
2017-07-20,1969.19,2495.23,1969.36,242312,2423.12,1934348153,0.20587080234591662,174355.57142857142,191032.3,1.384910896268203,1.058825639274924
2017-07-21,2441.01,2441.22,2246.85,228835,2288.35,1277620504,-0.057224932143309745,179223.14285714287,190632.5,1.3848832345912079,1.0588739876085684
2017-07-22,2289.1,2455.33,2279.73,241047,2410.47,1009718634,0.051990715388881906,188756.42857142858,190577.3,1.3836252826116464,1.0589184122219586
2017-07-23,2408.73,2429.39,2276.5,233787,2337.87,918606045,-0.030581490810964784,219751.42857142858,197552.53333333333,0.9170597748808058,0.9666231768299142
2017-07-24,2339.84,2386.78,2312.53,236713,2367.13,744521382,0.01243799244127879,225820.2857142857,204665.86666666667,0.08689127079505551,0.9664075796115985
2017-07-25,2369.39,2373.18,2130.49,221271,2212.71,1253941931,-0.06746024221567472,228741.7142857143,204334.3,0.09397164013836926,0.8710653189124384
2017-07-26,2213.82,2242.73,2107.13,215639,2156.39,799150922,-0.025782481423953632,231372.0,204133.4,0.09445291569259825,0.871044019486391
2017-07-27,2164.29,2306.32,2157.04,228592,2285.92,675140315,0.058333041908647375,229412.0,204247.03333333333,0.050333350745364866,0.871106818357418
2017-07-28,2292.72,2466.33,2292.72,239105,2391.05,1174753122,0.04496403087523399,230879.14285714287,204674.03333333333,0.04857598659672186,0.8711445016214192
2017-07-29,2389.36,2390.84,2292.13,232078,2320.78,684155587,-0.029829263940048662,229597.85714285713,205010.36666666667,0.045487074788968615,0.8711555003663364
2017-07-30,2319.02,2346.69,2251.32,234754,2347.54,601058302,0.011464635288836669,229736.0,205594.93333333332,0.04437270366359353,0.8711460859435706
2017-07-31,2352.69,2440.56,2318.77,243302,2433.02,728190029,0.0357653127130175,230677.2857142857,206599.53333333333,0.0462472093381176,0.8711568210381531
2017-09-01,3948.4,4125.84,3934.51,412584,4125.84,2192021537,0.5281363513474604,258007.7142857143,213037.6,0.1965796871123498,0.8763933453352859
2017-09-02,4133.78,4195.87,3769.28,386166,3861.66,2295808302,-0.0661724925747775,282368.71428571426,218394.1,0.20105242685493988,0.8765365574248656
2017-09-03,3867.14,3975.78,3725.72,385771,3857.71,1627264323,-0.0010233996672660167,304822.85714285716,223618.53333333333,0.2035144588623984,0.8765433458691352
2017-09-04,3865.01,3864.68,3452.44,356232,3562.32,2512050158,-0.07966172517468509,321555.28571428574,227848.56666666668,0.21183631822031662,0.8767191604038629
2017-09-05,3555.58,3714.63,3359.76,367066,3670.66,2262828080,0.02995946440761129,340839.28571428574,239322.7,0.208939556587021,0.7593220767993781
2017-09-06,3670.71,3873.53,3670.4,38547,3854.7,1821314855,-2.2536633924287313,312809.71428571426,233243.1,0.9041147322722513,0.7612463541315713
2017-09-07,3848.01,3877.91,3761.9,382463,3824.63,1533732462,2.294753640592149,332689.85714285716,238473.33333333334,1.329549776643694,0.8742123776527718
2017-09-08,3829.02,3864.2,3386.67,351429,3514.29,2244569195,-0.0846242171790559,323953.4285714286,242825.7,1.3140269338894095,0.874386342047103
2017-09-09,3515.18,3580.84,3419.02,351206,3512.06,1152023615,-0.0006347534850596984,318959.14285714284,247592.2,1.313900859094956,0.8742799243512841
2017-09-10,3514.78,3528.16,3283.5,343092,3430.92,1397262252,-0.02337431312217862,312862.14285714284,252235.86666666667,1.3138924839940642,0.8742828672077787
2017-09-11,3430.53,3547.25,3413.04,348049,3480.49,1302551061,0.014344641684830139,311693.14285714284,256834.4,1.3136226732147878,0.8742794734043732
2017-09-12,3486.85,3628.71,3415.45,345126,3451.26,1557799355,-0.008433706713112357,308558.85714285716,261444.76666666666,1.3135407129827064,0.874271124940578
2017-09-13,3452.23,3452.52,3181.33,326597,3265.97,1866932974,-0.05518257280091998,349708.85714285716,265839.26666666666,0.8779351813808605,0.8742567821474856
2017-09-14,3259.9,3297.67,2646.52,264677,2646.77,2278783570,-0.21021678030807267,332882.28571428574,268851.36666666664,0.07731110620832748,0.8749463822273288
2017-09-15,2656.29,3126.58,2464.97,304624,3046.24,3473804445,0.14056801457728701,326195.85714285716,278444.76666666666,0.10400387059195816,0.7538247193919285
2017-09-16,3046.44,3189.72,2920.85,303579,3035.79,1522820534,-0.003436356046672122,319392.0,282089.7,0.10392040697668618,0.6093416124069169
2017-09-17,3020.08,3069.1,2885.55,300149,3001.49,1038074853,-0.011362855143846015,313257.28571428574,285400.63333333336,0.1039703304006075,0.6093495590937763
2017-09-18,3008.37,3412.15,3008.12,33990,3399.0,1624757512,-2.178212654316778,268391.71428571426,279959.4,0.8204406728788972,0.7290644556874398
2017-09-19,3406.18,3421.99,3228.63,327299,3272.99,1304186151,2.2648077624934957,265845.0,282792.3,1.287160909825876,0.8428507772395072
2017-09-20,3265.81,3361.73,3212.63,328978,3289.78,1022344829,0.005116753027088421,266185.14285714284,286130.4,1.2869909735753686,0.8427561098526666
2017-09-21,3286.0,3298.59,3027.0,304005,3040.05,1181748212,-0.07894673058922237,271803.4285714286,288229.0,1.2843534016020741,0.8428814417526401
2017-09-22,3037.53,3140.27,2969.69,303773,3037.73,999690388,-0.0007634366866459905,271681.85714285716,290561.86666666664,1.2832487238612773,0.842852280775095
2017-09-23,3037.08,3195.46,3007.51,317303,3173.03,776534458,0.0435764413663746,273642.4285714286,293248.2,1.2833532025540975,0.8428761784941676
2017-09-24,3176.16,3176.16,3068.02,308808,3088.08,643983713,-0.02713742876831629,274879.4285714286,296166.1,1.2834032694122584,0.842780926490821
2017-09-25,3087.02,3338.05,3087.02,331174,3311.74,1159181820,0.06992419246337113,317334.28571428574,300017.26666666666,0.8566151922069676,0.8428175967210925
2017-09-26,3313.72,3368.6,3268.77,330364,3303.64,885876788,-0.002448840141564641,317772.14285714284,303409.6666666667,0.047919506490787515,0.8427811545751894
2017-09-27,3304.14,3584.55,3297.25,357534,3575.34,1435764746,0.07903538563437822,321851.5714285714,307357.3,0.056303736520759796,0.8428496783277017
2017-09-28,3572.33,3639.18,3487.82,354421,3544.21,1453705748,-0.008744990452563604,329053.85714285716,311435.4,0.04181491529984114,0.842821169316437
2017-09-29,3541.57,3563.27,3428.94,352444,3524.44,1157339980,-0.0055937276707436,336006.85714285716,315358.4,0.04228880561975537,0.8428287723727266
2017-09-30,3527.01,3689.83,3522.57,367314,3673.14,1022223149,0.04132532369703628,343151.28571428574,319492.13333333336,0.042098681310087725,0.8428344382548124
2017-10-01,3675.12,3729.45,3614.81,372945,3729.45,1023213117,0.015213887607718413,352313.71428571426,318170.8333333333,0.03674591292513417,0.8372233653896837
2017-10-02,3722.74,3810.61,3727.72,375869,3758.69,1220467179,0.007809722739281015,358698.71428571426,317827.6,0.031809474180852594,0.8371409447743182
2017-10-03,3757.96,3785.52,3623.05,36757,3675.7,1096560504,-2.3249119947166763,316754.85714285716,306193.8,0.8873873291203668,0.9385306971487714
2017-10-04,3677.31,3701.57,3579.98,359792,3597.92,950038322,2.281197402983442,317077.4285714286,306312.4666666667,1.3298608770344447,1.0326747204565487
2017-10-05,3598.37,3727.48,3536.65,369539,3695.39,991863727,0.026730196161866206,319237.14285714284,306394.9,1.3298855932637252,1.0326716939464404
2017-10-06,3692.02,3770.09,3689.61,372523,3725.23,911906561,0.0080424980235719,322105.5714285714,317527.43333333335,1.3298758233652193,0.9409360179959622
2017-10-07,3723.98,3787.51,3682.82,377302,3773.02,772971959,0.012747146897927535,323532.4285714286,317355.4,1.3298000273725699,0.8424357861795795
2017-10-08,3775.39,3942.15,3754.91,392649,3926.49,1118949031,0.039870155242395455,326347.28571428574,318729.4,1.3298678503565355,0.8423134821207219
2017-10-09,3929.93,4152.45,3892.09,406475,4064.75,1676950569,0.034606343461380445,330719.5714285714,320571.7,1.3299079444710937,0.8423318064405318
2017-10-10,4068.32,4168.15,4033.09,404842,4048.42,1352133397,-0.004025558949823078,383303.14285714284,322630.0333333333,0.8549190844986453,0.8423168406017115
2017-10-11,4054.56,4109.04,4022.71,406852,4068.52,1030329542,0.004952615415428041,390026.0,324590.13333333336,0.01638618446752763,0.8423151916908632
2017-10-12,4071.13,4604.71,4066.45,460471,4604.71,2359971352,0.12380039573798318,403016.28571428574,328434.9666666667,0.043718394588265826,0.8425873117580301
2017-10-13,4619.29,4928.94,4591.93,477687,4776.87,3058264307,0.03670582760794084,418039.71428571426,333471.3,0.04248806128028017,0.8425106644225319
2017-10-14,4773.75,4938.0,4729.86,49330,4933.0,1411800047,-2.270423291047501,371186.5714285714,326293.06666666665,0.873975875962088,0.9396674909272967
2017-10-15,4936.52,4950.5,4634.25,480632,4806.32,1672625644,2.276569489277513,383755.5714285714,332160.0,1.3133711633294625,1.0315109386193508
2017-10-16,4814.26,4893.45,4704.46,485466,4854.66,1702619990,0.010007349859958605,395040.0,338222.9,1.313386208688053,1.0315054830021047
2017-10-17,4868.22,4930.17,4649.72,476254,4762.54,1547638104,-0.01915792902734737,405241.71428571426,344093.06666666665,1.3134551071020082,1.031513503641174
2017-10-18,4761.1,4758.27,4378.24,474028,4740.28,2034313963,-0.0046849336754025755,414838.28571428574,358761.0,1.3134824826748905,0.9448156809214613
2017-10-19,4734.39,4848.37,4684.56,481813,4818.13,1502819068,0.016289680286660696,417887.14285714284,363911.4666666667,1.312719766840668,0.8506595105647183
2017-10-20,4817.78,5147.03,4760.77,51018,5101.8,1998158323,-2.2453775603353185,356934.4285714286,354646.13333333336,1.5634004890897002,0.9453317529572385
2017-10-21,5089.36,5257.47,5062.44,51189,5118.9,1873122213,0.0033461535815270662,357200.0,346218.93333333335,1.3054411266429844,0.9454006572206892
2017-10-22,5123.19,5156.8,4915.84,511181,5111.81,1731010733,2.3011990697102216,361564.14285714284,353132.5333333333,1.3125967110360826,1.0390972752818688
2017-10-23,5109.75,5163.24,4879.94,504536,5045.36,2043423624,-0.013084539895660469,364288.4285714286,359373.63333333336,1.3126221973513856,1.0390994523053148
2017-10-24,5049.79,5049.36,4679.23,470032,4700.32,2326671175,-0.07083841753499695,363399.5714285714,364747.76666666666,1.3129293346834623,1.0391918552090615
2017-10-25,4698.59,4869.54,4590.42,486614,4866.14,1664401719,0.034670423507270995,365197.5714285714,369929.1,1.3129995762444018,1.039146369830831
2017-10-26,4863.73,5076.7,4837.42,507462,5074.62,1637194912,0.04195063026516821,368861.71428571426,375832.36666666664,1.3130762627008092,1.0391554799368474
2017-10-27,5070.25,5149.97,4941.62,49801,4980.1,1473234018,-2.321386767114955,368687.85714285716,365574.6,1.3349427444432835,1.123029922124586
2017-10-28,4986.06,5062.65,4901.09,495614,4956.14,1209441764,2.2977623337932886,432177.14285714284,370281.0333333333,1.593523932206462,1.2031581690824322
2017-10-29,4957.31,5389.14,4931.58,530276,5302.76,2463627747,0.06760022777389221,434905.0,376208.76666666666,1.3342336812429558,1.2031971998558588
2017-10-30,5269.15,5340.72,5201.8,526271,5262.71,1521289395,-0.007581336528934476,438010.0,381507.3333333333,1.3342227061744385,1.2031914948716873
2017-10-31,5263.99,5554.02,5246.57,55518,5551.8,1983846853,-2.2491089966935838,378793.71428571426,370926.43333333335,1.585496058472119,1.2720342277727492
2017-11-01,5528.26,5820.34,5483.99,582034,5820.34,2468667866,2.3498215727741383,392425.14285714284,377798.6,1.8819541198601628,1.3462620028609538
2017-11-02,5829.34,6323.35,5811.95,60718,6071.8,3991911340,-2.2602886708005987,328604.5714285714,378597.3,2.070356143235326,1.34243584553616
2017-11-03,6079.54,6405.64,6007.5,620984,6209.84,2903299816,2.3250651222377403,410202.14285714284,387303.7,2.0603304064034282,1.3450089119030022
2017-11-04,6172.55,6455.47,6057.79,635819,6358.19,2139915623,0.023608614935166475,430231.4285714286,396179.7,1.8748913060424752,1.3450083493904799
2017-11-05,6379.36,6562.83,6317.9,637745,6377.45,2049427561,0.003024585287072179,445584.14285714284,405020.43333333335,1.8748664105170512,1.3450099538013285
2017-11-06,6373.84,6427.63,6037.14,604889,6048.89,2680361674,-0.052893546804882015,456815.28571428574,412606.6666666667,1.8750813498245764,1.3450720510049843
2017-11-07,6049.18,6249.63,6049.18,615948,6159.48,2005638500,0.01811757426232347,536876.7142857143,420049.9666666667,1.5923199561375503,1.3450644539613428
2017-11-08,6156.89,6709.59,6134.89,643465,6434.65,3969809423,0.043705091116690485,545652.5714285715,427949.63333333336,1.3240718166964083,1.3450700512263878
2017-11-09,6423.56,6424.11,6106.21,613393,6133.93,2770264455,-0.04786179569062754,624606.1428571428,434901.3333333333,0.8803119503067378,1.3451155921188227
2017-11-10,6159.82,6275.32,5518.58,567448,5674.48,4465617642,-0.07785672461064143,616958.1428571428,440254.5333333333,0.046176981452829224,1.3452194431743256
2017-11-11,5674.88,5893.12,5319.57,545108,5451.08,4208762919,-0.040165175032588346,603999.4285714285,443075.76666666666,0.04401893325731418,1.3450788011427741
2017-11-12,5397.8,5680.4,4732.07,510298,5102.98,7682118257,-0.06598907136967451,585792.7142857143,444162.8,0.04519545657125534,1.3451276489108777
2017-11-13,5092.84,5836.0,5016.56,562419,5624.19,5370187705,0.09725225491051294,579725.5714285715,461265.76666666666,0.06488390561253357,1.274809418809151
2017-11-14,5625.89,5796.9,5494.69,562876,5628.76,2711943351,0.0008122315039599563,572143.8571428572,464007.23333333334,0.06393905673896136,1.2054883851039329
2017-11-15,5627.92,6227.52,5626.49,620908,6209.08,3565506814,0.09812356759677006,568921.4285714285,468521.9666666667,0.07441460553290641,1.2056076807458087
2017-11-16,6215.62,6770.38,6089.07,668338,6683.38,4350322459,0.07361111078151326,576770.7142857143,474924.76666666666,0.07690208697895339,1.2056540555466078
2017-11-17,6668.0,6788.73,6415.86,653692,6536.92,3944433152,-0.022157741077701507,589091.2857142857,480913.56666666665,0.06844030515681417,1.2056662615148654
2017-11-18,6526.93,6686.16,6328.7,660574,6605.74,3109632847,0.01047286150876604,605586.4285714285,486872.26666666666,0.06349217534902428,1.2056658013694737
2017-11-19,6585.29,6874.18,6524.29,684831,6848.31,2683698284,0.03606293847163746,630519.7142857143,507999.36666666664,0.04838006050246347,1.127911672122431
2017-11-20,6850.51,7106.09,6774.06,698759,6987.59,2972435283,0.02013381203494842,649996.8571428572,529585.0333333333,0.042078096440012425,1.1278731242318132
2017-11-21,6991.94,7113.72,6613.88,687501,6875.01,3643620089,-0.016242620444350212,667800.4285714285,535462.3666666667,0.04453967310156545,1.047499215462999
2017-11-22,6880.71,7066.35,6880.94,698625,6986.25,3075613773,0.016050833504739088,678902.8571428572,541932.0,0.03230009294902267,1.0474906981122167
2017-11-23,6968.33,6995.6,6784.34,678434,6784.34,3565853578,-0.029326916443501817,680345.1428571428,548878.7333333333,0.024684538539258487,1.0474064838943724
2017-11-24,6814.09,7069.78,6702.9,691843,6918.43,4240243232,0.019571850117746422,685795.2857142857,555719.7,0.022805428085218113,1.0473989581893095
2017-11-25,6908.39,7368.75,6866.01,736875,7368.75,3639614444,0.06305922002752846,696695.4285714285,563366.8,0.030930088665726392,1.047427049848561
2017-11-26,7367.18,7985.69,7355.9,782305,7823.05,4590911297,0.059826418788919554,710620.2857142857,587783.6,0.034631040656363334,0.9501819036691859
2017-11-27,7841.64,8247.94,7842.95,824794,8247.94,4749092903,0.05288896810495022,728625.2857142857,598756.2666666667,0.03694383036910007,0.8539930063783712
2017-11-28,8252.21,8510.42,8196.92,848987,8489.87,5358558379,0.02891021587669034,751694.7142857143,609379.9666666667,0.03248202318785631,0.8539431349537138
2017-11-29,8505.57,9720.15,8096.67,834341,8343.41,9761052771,-0.017401682367517206,771082.7142857143,619648.9666666667,0.037041274976347,0.8539542446922694
2017-11-30,8358.75,9118.62,7735.42,860111,8601.11,6984946875,0.03041925899153117,797036.5714285715,646468.7333333333,0.028157864843090994,0.7392235538505757
2018-02-01,8245.25,8279.39,7090.1,733115,7331.15,7961787871,-0.15975887161020264,802932.5714285715,651504.7666666667,0.07901489312197839,0.6045658659290946
2018-02-02,7308.56,7309.73,6242.69,708728,7087.28,10214205226,-0.03383076508018723,798911.5714285715,673105.1,0.07625737341409002,0.42718990860079453
2018-02-03,7104.43,7568.82,6622.5,736349,7363.49,5829687063,0.03823237712558898,792346.4285714285,676950.6,0.07356032970279203,0.05511042087075701
2018-02-04,7364.13,7491.87,6458.04,665034,6650.34,5683392113,-0.10186602395298806,769523.5714285715,677924.4333333333,0.07521971613922139,0.058367888733303806
2018-02-05,6645.14,6717.13,5450.25,562497,5624.97,7509332781,-0.16745236643740097,728596.4285714285,675416.1666666666,0.08521087001031567,0.06601213915081959
2018-02-06,5702.99,6342.46,4879.6,626383,6263.83,11309314420,0.10757620436912507,698888.1428571428,676132.6333333333,0.10591135869049706,0.06838788834660293
2018-02-07,6265.04,6896.11,5840.83,621183,6211.83,7473534925,-0.008336280587715872,664755.5714285715,676307.1333333333,0.10251705097396553,0.06833227501256504
2018-02-08,6225.33,6995.32,6223.3,674192,6741.92,7623776887,0.08188921230197231,656338.0,677331.3666666667,0.09863086378297042,0.06951438891037846
2018-02-09,6747.01,7142.14,6432.3,714214,7142.14,5546325696,0.05766770050610554,657121.7142857143,680692.0666666667,0.10127828229494541,0.06959753174647303
2018-02-10,7128.33,7457.33,6781.22,704807,7048.07,6360631289,-0.013258630852284783,652615.7142857143,685270.7,0.0999937483952682,0.0679224571896438
2018-02-11,7043.35,7043.35,6483.36,663671,6636.71,4997705979,-0.06013746171123172,652421.0,689222.8,0.094432991590538,0.0684984154919678
2018-02-12,6646.07,7302.66,6644.44,725796,7257.96,5086950002,0.08948243884669402,675749.4285714285,696406.0666666667,0.06349826224272109,0.06870124676824542
2018-02-13,7258.09,7285.09,6862.04,696163,6961.63,4612355171,-0.04168515528642806,685718.0,700864.2,0.06061388047747919,0.06740897116653385
2018-02-14,6962.93,7636.83,6961.81,761581,7615.81,6344605682,0.0898127073697142,705774.8571428572,707487.7,0.06545100187396866,0.06906042691325509
2018-02-15,7610.75,8187.84,7514.66,813247,8132.47,7249452274,0.06563834075713494,725639.8571428572,713899.0,0.06352683528846596,0.06787683609026353
2018-02-16,8107.91,8301.79,7880.66,824982,8249.82,5881628169,0.01432669147073745,741463.8571428572,719120.4666666667,0.062111969986143684,0.0667849661969978
2018-02-17,8228.54,8979.85,8181.7,895824,8958.24,6981765727,0.08238239719404047,768752.0,727191.5333333333,0.06391644364136988,0.06792765121092344
2018-02-18,8966.87,9149.38,8324.06,850197,8501.97,7045370823,-0.052275877771929324,795398.5714285715,733512.3,0.06202233314046492,0.06888792043587892
2018-02-19,8502.62,9088.11,8465.42,905412,9054.12,6172035696,0.06292200138754367,821058.0,740865.0,0.05889466689523298,0.06943206619447437
2018-02-20,9059.36,9693.99,9060.09,924574,9245.74,8048111146,0.020943002166021067,853688.1428571428,748392.1666666666,0.049992388569162244,0.06943657415842523
2018-02-21,9220.2,9256.24,8532.08,870625,8706.25,7659695128,-0.060121746356448645,869265.8571428572,754496.3,0.05699068203430667,0.0704486793026633
2018-02-22,8681.81,8984.37,8085.82,811765,8117.65,6523391377,-0.07000045512621522,869054.1428571428,758267.6333333333,0.061423232952984984,0.07184221360852053
2018-02-23,8062.53,8522.8,7922.65,837965,8379.65,6295859458,0.03176544409221467,870908.8571428572,763585.3333333334,0.06245840528708301,0.07170126110614847
2018-02-24,8368.75,8620.52,7766.18,798265,7982.65,5627535983,-0.048535710976185406,856971.8571428572,767132.7333333333,0.05340214718862433,0.07236592744431994
2018-02-25,7969.1,8072.25,7652.37,786582,7865.82,4644697570,-0.014743646083196097,847884.0,768789.6333333333,0.05104011509754593,0.07159495108788949
2018-02-26,7869.64,8500.37,7713.07,841931,8419.31,5918695882,0.06800108670027094,838815.2857142857,770777.1666666666,0.052288786585470814,0.0718370805385476
2018-02-27,8441.4,8847.19,8312.59,877278,8772.78,5697840537,0.041125868738334216,832058.7142857143,772526.6333333333,0.054800272742210346,0.07158392770692208
2018-02-28,8741.37,9074.38,8525.22,852986,8529.86,5690065588,-0.028080797183499043,829538.8571428572,772659.9333333333,0.050869709191304374,0.07160291683719491
2018-03-01,8519.28,9012.72,8496.27,892429,8924.29,5963067186,0.04520382397285786,841062.2857142857,774596.2,0.04367952169113063,0.07198483049503096
2018-03-02,8945.81,9116.76,8810.47,900089,9000.89,6187050483,0.00854668865536395,849937.1428571428,775928.8,0.042939614194026296,0.07180014607022552
2018-03-03,9013.48,9359.58,8932.7,932833,9328.33,5431980385,0.035732545004938644,869161.1428571428,782586.0666666667,0.0347553760023099,0.06522916699494546
2018-03-04,9334.58,9346.92,9041.24,934692,9346.92,4939636080,0.0019908709270531574,890319.7142857143,790118.2,0.032273164969366545,0.06476264372032935
2018-03-05,9362.99,9495.46,9285.87,938173,9381.73,5243628327,0.003717303712196168,904068.5714285715,796845.6666666666,0.026511982111309555,0.06453573904555834
2018-03-06,9322.39,9323.15,8623.74,868296,8682.96,5503157458,-0.07740169661496796,902785.4285714285,803621.0666666667,0.041181411816929754,0.0632401841773619
2018-03-07,8702.3,8805.59,7808.67,802963,8029.63,7088800271,-0.07822403467852244,895639.2857142857,811636.6,0.049998815446978775,0.056387566997349065
2018-03-08,8018.24,8195.28,7533.18,763512,7635.12,5839975607,-0.05037979404720084,877222.5714285715,816207.5666666667,0.04571361847425144,0.05448473288701
2018-03-09,7651.11,7691.84,6912.17,758842,7588.42,7073702124,-0.006135254544933476,857044.4285714285,820796.2,0.04438043780137289,0.05446540661937918
2018-03-10,7599.02,7745.89,7174.7,72052,7205.2,4377342440,-2.3544055065212675,734075.7142857143,800724.8666666667,0.8775996778732708,0.4337966912007996
2018-03-11,7194.46,7889.43,6994.82,778244,7782.44,5115672876,2.3796520191258037,711726.0,802859.2,1.3672280489402275,0.6237554617318114
2018-03-12,7802.19,8072.71,7259.22,746079,7460.79,5233749237,-0.04220860696684082,684284.0,804234.9333333333,1.3671709275696873,0.6238036535818381
2018-03-13,7434.79,7680.14,7244.8,741939,7419.39,4834293424,-0.0055644631749292095,666233.0,806843.8666666667,1.3670493226858442,0.6236960765949726
2018-03-14,7435.37,7548.69,6524.82,668321,6683.21,5203030561,-0.10449843250839706,646998.4285714285,804928.0333333333,1.3672639843611514,0.6237817723102916
2018-03-15,6700.15,6834.54,6291.37,674538,6745.38,5553737975,0.009259415052103833,634287.8571428572,804207.2,1.3672741612521158,0.6237414653948502
2018-03-16,6763.29,6987.75,6507.85,678632,6786.32,4304858664,0.006050995058497165,622829.2857142857,801442.2333333333,1.3672990983766113,0.6235081302821123
2018-03-17,6772.94,6792.98,6358.61,64433,6443.3,3602303156,-2.3544530829204984,621740.8571428572,776481.7666666667,1.367312659817107,0.7565670389373318
2018-03-18,6421.84,6712.94,6020.99,669681,6696.81,5406506528,2.341175555374142,606231.8571428572,771305.0666666667,1.3561085615213573,0.8767719257345149
2018-03-19,6794.89,7047.25,6656.69,699631,6996.31,5454855720,0.043751573596425425,599596.4285714285,764765.3,1.356278578347423,0.8766645596820208
2018-03-20,6987.41,7393.42,6798.39,727808,7278.08,5194570060,0.03948422395080594,597577.7142857143,760685.6666666666,1.3564054797144713,0.8766656949314908
2018-03-21,7297.69,7470.39,7209.14,723311,7233.11,4895204420,-0.006197995334726953,605433.4285714285,754615.6333333333,1.3556851345195753,0.8765713622169002
2018-03-22,7241.35,7366.01,6962.77,708307,7083.07,4487860112,-0.020961666284941147,610257.5714285715,747406.7333333333,1.3557408201391685,0.8765578874663208
2018-03-23,7089.39,7189.39,6779.61,718939,7189.39,4820759608,0.014898898537535642,616015.7142857143,742350.5333333333,1.35574393580965,0.8765136772535492
2018-03-24,7207.47,7283.77,7016.19,701815,7018.15,4586349335,-0.02410667753487513,707070.2857142857,738685.5333333333,0.8823432813653095,0.8764388590779845
2018-03-25,6973.37,7031.68,6840.82,687806,6878.06,3699708601,-0.020163015105177165,709659.5714285715,733680.2333333333,0.029036714710703036,0.8764153264257474
2018-03-26,6880.24,6896.34,6364.13,659072,6590.72,4753564444,-0.04267403644261903,703865.4285714285,729040.4666666667,0.02756216819493674,0.8764063041185615
2018-03-27,6583.17,6613.74,6265.39,63134,6313.4,4334851487,-2.3455733332934154,608912.0,704925.5333333333,0.8804709369051167,0.9749479784010265
2018-03-28,6316.46,6553.36,6292.64,646128,6461.28,4008845631,2.325738174879641,597885.8571428572,698398.7666666667,1.3486056630758472,1.0696337002004535
2018-03-29,6481.25,6491.01,5757.22,582483,5824.83,5170890769,-0.10369762610522473,579911.0,688572.2666666667,1.349017659590535,1.0697273001161833
2018-03-30,5829.5,5904.94,5426.15,55925,5592.5,5104707319,-2.343288493088429,485194.71428571426,662003.5666666667,1.6064277947849415,1.1512138882644394
2018-03-31,5594.09,5850.05,5570.59,565987,5659.87,3695535882,2.3145596023653368,465790.71428571426,651122.1666666666,1.9046141610769667,1.2321723414112242
2018-05-01,7659.14,7664.69,7391.96,760551,7605.51,6432877318,0.29547206085330374,476182.85714285716,646470.9,1.9086379745644373,1.2334757279075237
2018-05-02,7593.49,7742.8,7515.75,77288,7728.8,6324819977,-2.2865044663796255,393070.85714285716,617952.7333333333,2.098764510738216,1.3017679800430624
2018-05-03,7727.17,8175.49,7667.65,812801,8128.01,8514597584,2.3529476029232126,500166.14285714284,613889.7,2.0891396392728434,1.375724111734293
2018-05-04,8087.67,8175.22,8001.64,811236,8112.36,6872244429,-0.0019272965879829564,523753.0,609658.4666666667,1.9018988372149794,1.3757233128125623
2018-05-05,8111.96,8332.92,8107.64,824398,8243.98,6399013079,0.016094412456130004,558312.2857142857,608195.2,1.9010077306553672,1.37565917901955
2018-05-06,8233.24,8312.54,7915.41,80773,8077.3,6042232236,-2.323010671738724,561862.0,584122.2,1.8967642965960763,1.4395309814682622
2018-05-07,8069.66,8081.81,7743.27,78547,7854.7,6196279092,-0.027945579529801447,492227.71428571426,561290.0333333333,1.617200776366838,1.439550875042642
2018-05-08,7861.28,7935.89,7689.78,778193,7781.93,6249153073,2.293277393655018,494748.0,561935.0666666667,1.8894855323107633,1.5031961544407066
2018-05-09,7772.59,7907.19,7619.69,787201,7872.01,6100700861,0.011509050669379791,596164.1428571428,585773.3666666667,1.6033037563511081,1.4359270952045735
2018-05-10,7872.67,7881.92,7588.15,759229,7592.29,5798102565,-0.036180171392984364,588511.0,585139.5333333333,1.3327490898732655,1.3686620053797771
2018-05-11,7599.87,7599.23,7029.36,706874,7068.74,7108122753,-0.0714510124773482,573602.1428571428,583832.7,1.3329402003647295,1.3687029074490091
